,CustomerId,Profit,Recency,Frequency,Monetary,Variance,RFM_group_name,SegmentID,Segment_Name
1327,1395.0,182.0,10.0,5.0,3889.46,10.0,Potential Loyalist,2,srebro
1328,1396.0,29.0,60.0,2.0,805.56,4.0,Hibernating,0,brąz
1329,1397.0,40.0,20.0,2.0,237.15,2.0,About To Sleep,0,brąz
1330,1398.0,111.0,6.0,12.0,1340.0,10.0,Uncertain,2,srebro
1331,1399.0,287.0,3.0,6.0,15207.42,14.0,Uncertain,1,złoto
1332,1400.0,775.0,6.0,13.0,51426.47,25.0,Loyal Custome,1,złoto
1333,1401.0,502.0,4.0,12.0,34719.01,27.0,Champion,1,złoto
1334,1402.0,72.0,5.0,1.0,1333.08,4.0,Potential Loyalist,0,brąz
1335,1403.0,411.0,5.0,12.0,19906.64,29.0,Champion,1,złoto
1336,1404.0,484.0,3.0,31.0,10711.09,14.0,Champion,1,złoto
1337,1405.0,30.0,23.0,1.0,1520.24,4.0,About To Sleep,0,brąz
1338,1406.0,368.0,12.0,14.0,20003.07,28.0,Loyal Custome,1,złoto
1339,1407.0,840.0,1.0,3.0,69241.9,12.0,Uncertain,1,złoto
1340,1408.0,513.0,6.0,13.0,17652.32,25.0,Loyal Custome,1,złoto
1341,1409.0,1708.0,7.0,34.0,60958.29,40.0,Loyal Custome,1,złoto
1342,1410.0,105.0,6.0,6.0,2288.48,12.0,Potential Loyalist,2,srebro
1343,1412.0,373.0,6.0,12.0,13118.35,14.0,Loyal Custome,1,złoto
1344,1413.0,249.0,5.0,6.0,3897.05,6.0,Potential Loyalist,2,srebro
1345,1414.0,81.0,4.0,10.0,2480.77,8.0,Potential Loyalist,2,srebro
1346,1415.0,57.0,34.0,3.0,1489.57,7.0,Hibernating,0,brąz
1347,1416.0,12.0,39.0,2.0,113.22,1.0,Hibernating,0,brąz
1348,1417.0,40.0,52.0,1.0,377.4,1.0,Hibernating,0,brąz
1349,1418.0,1926.0,13.0,16.0,130520.21,47.0,Loyal Custome,1,złoto
1350,1419.0,808.0,2.0,22.0,17783.1,15.0,Champion,1,złoto
1351,1420.0,104.0,13.0,15.0,1500.12,3.0,At Risk,2,srebro
1352,1421.0,1626.0,1.0,3.0,238177.88,29.0,Uncertain,1,złoto
1353,1422.0,3535.0,49.0,3.0,18485.51,2.0,Uncertain,0,brąz
1354,1424.0,66.0,66.0,1.0,3936.24,8.0,Hibernating,0,brąz
1355,1425.0,204.0,10.0,5.0,9471.0,10.0,Uncertain,2,srebro
1356,1426.0,554.0,20.0,8.0,34809.55,12.0,Loyal Custome,2,srebro
1357,1427.0,45.0,7.0,16.0,793.46,7.0,Uncertain,2,srebro
1358,1428.0,534.0,4.0,10.0,34214.78,20.0,Loyal Custome,1,złoto
1359,1430.0,88.0,4.0,11.0,1731.34,9.0,Potential Loyalist,2,srebro
1360,1431.0,509.0,2.0,12.0,21603.52,24.0,Champion,1,złoto
1361,1432.0,409.0,6.0,11.0,15872.82,33.0,Loyal Custome,1,złoto
1362,1433.0,465.0,6.0,7.0,124394.01,44.0,Loyal Custome,1,złoto
1363,1434.0,934.0,6.0,24.0,24880.49,41.0,Loyal Custome,1,złoto
1364,1436.0,1229.0,3.0,22.0,65580.42,33.0,Champion,1,złoto
1365,1437.0,263.0,11.0,13.0,11210.3,19.0,Loyal Custome,2,srebro
1366,1438.0,350.0,4.0,10.0,23777.64,26.0,Loyal Custome,1,złoto
1367,1439.0,803.0,3.0,24.0,20033.76,20.0,Champion,1,złoto
1368,1440.0,219.0,6.0,11.0,4782.96,12.0,Loyal Custome,2,srebro
1369,1441.0,1711.0,3.0,13.0,454977.97,65.0,Champion,1,złoto
1370,1442.0,19.0,34.0,2.0,196.14,3.0,Hibernating,0,brąz
1371,1443.0,24.0,6.0,2.0,214.8,1.0,Potential Loyalist,0,brąz
1372,1444.0,2336.0,3.0,23.0,103720.06,51.0,Champion,1,złoto
1373,1445.0,650.0,4.0,23.0,25456.36,36.0,Champion,1,złoto
1374,1446.0,200.0,13.0,7.0,3808.36,5.0,Loyal Custome,2,srebro
1375,1447.0,650.0,5.0,18.0,13214.87,24.0,Champion,1,złoto
1376,1448.0,59.0,25.0,5.0,1432.46,5.0,At Risk,2,srebro
1377,1449.0,163.0,34.0,11.0,7611.87,19.0,At Risk,2,srebro
1378,1450.0,272.0,4.0,15.0,10409.08,18.0,Champion,1,złoto
1379,1451.0,101.0,10.0,9.0,3829.26,9.0,Loyal Custome,2,srebro
1380,1452.0,96.0,44.0,4.0,3171.74,7.0,At Risk,0,brąz
1381,1453.0,371.0,4.0,14.0,20896.6,21.0,Champion,1,złoto
1382,1454.0,74.0,4.0,10.0,1791.85,13.0,Potential Loyalist,2,srebro
1383,1455.0,94.0,3.0,5.0,3821.77,16.0,Potential Loyalist,2,srebro
1384,1456.0,311.0,17.0,4.0,5750.76,7.0,Needs Attention,2,srebro
1385,1457.0,671.0,2.0,10.0,38193.78,21.0,Loyal Custome,1,złoto
1386,1458.0,207.0,46.0,3.0,2428.32,3.0,Hibernating,0,brąz
1387,1459.0,465.0,1.0,3.0,37430.85,13.0,Uncertain,1,złoto
1388,1460.0,24.0,72.0,1.0,199.96,1.0,Hibernating,0,brąz
1389,1461.0,550.0,4.0,22.0,18316.65,27.0,Champion,1,złoto
1390,1462.0,151.0,10.0,4.0,1959.88,7.0,Potential Loyalist,2,srebro
1391,1463.0,12.0,10.0,3.0,136.22,3.0,Potential Loyalist,0,brąz
1392,1464.0,54.0,25.0,2.0,370.22,3.0,Hibernating,0,brąz
1393,1465.0,56.0,5.0,4.0,936.16,3.0,Potential Loyalist,2,srebro
1394,1466.0,290.0,14.0,15.0,10513.18,11.0,Loyal Custome,2,srebro
1395,1467.0,1887.0,3.0,17.0,84963.79,37.0,Champion,1,złoto
1396,1468.0,344.0,10.0,18.0,7609.62,18.0,Loyal Custome,1,złoto
1397,1469.0,323.0,7.0,17.0,11577.31,25.0,Loyal Custome,1,złoto
1398,1470.0,24.0,40.0,1.0,226.44,1.0,Hibernating,0,brąz
1399,1471.0,20.0,7.0,3.0,698.21,6.0,Potential Loyalist,2,srebro
1400,1472.0,515.0,1.0,3.0,35028.09,12.0,Uncertain,1,złoto
1401,1473.0,629.0,5.0,13.0,18616.87,35.0,Champion,1,złoto
1402,1474.0,168.0,5.0,9.0,2020.31,6.0,Potential Loyalist,2,srebro
1403,1475.0,307.0,2.0,22.0,4776.73,12.0,Loyal Custome,1,złoto
1404,1476.0,24.0,60.0,1.0,728.82,3.0,Hibernating,0,brąz
1405,1477.0,129.0,34.0,5.0,1674.98,6.0,At Risk,0,brąz
1406,1478.0,270.0,6.0,7.0,14757.11,13.0,Loyal Custome,2,srebro
1407,1479.0,72.0,4.0,10.0,622.62,5.0,Potential Loyalist,2,srebro
1408,1481.0,5.0,47.0,2.0,55.98,2.0,Hibernating,0,brąz
1409,1482.0,241.0,5.0,10.0,4457.49,12.0,Loyal Custome,2,srebro
1410,1483.0,114.0,46.0,6.0,2417.2,8.0,At Risk,0,brąz
1411,1484.0,12.0,46.0,2.0,161.94,3.0,Hibernating,0,brąz
1412,1485.0,18.0,21.0,1.0,121.86,1.0,About To Sleep,0,brąz
1413,1486.0,8247.0,5.0,30.0,164107.06,35.0,Champion,1,złoto
1414,1487.0,239.0,3.0,12.0,3657.48,8.0,Loyal Custome,1,złoto
1415,1488.0,70.0,18.0,15.0,756.8,7.0,Uncertain,2,srebro
1416,1489.0,123.0,4.0,9.0,4726.21,18.0,Loyal Custome,2,srebro
1417,1490.0,507.0,6.0,19.0,32313.27,23.0,Loyal Custome,1,złoto
1418,1493.0,262.0,6.0,23.0,2505.29,11.0,Uncertain,1,złoto
1419,1495.0,154.0,6.0,6.0,5778.58,13.0,Potential Loyalist,2,srebro
1420,1496.0,490.0,53.0,4.0,24284.7,21.0,At Risk,2,srebro
1421,1497.0,148.0,11.0,6.0,1380.73,7.0,Needs Attention,2,srebro
1422,1499.0,85.0,16.0,11.0,642.02,8.0,Uncertain,2,srebro
1423,1500.0,30.0,55.0,1.0,127.83,1.0,Hibernating,0,brąz
1424,1501.0,768.0,3.0,21.0,19567.87,18.0,Champion,1,złoto
1425,1502.0,87.0,4.0,8.0,1734.88,14.0,Potential Loyalist,2,srebro
1426,1503.0,213.0,5.0,8.0,6547.08,18.0,Loyal Custome,2,srebro
1427,1504.0,138.0,19.0,5.0,2236.05,4.0,Needs Attention,2,srebro
1428,1505.0,704.0,3.0,23.0,5226.98,11.0,Loyal Custome,1,złoto
1429,1506.0,136.0,11.0,3.0,1686.62,5.0,About To Sleep,2,srebro
1430,1507.0,174.0,18.0,3.0,15798.92,17.0,Uncertain,2,srebro
1431,1508.0,124.0,28.0,12.0,2676.89,7.0,At Risk,2,srebro
1432,1509.0,1543.0,4.0,17.0,109497.54,54.0,Champion,1,złoto
1433,1510.0,668.0,1.0,3.0,49602.45,17.0,Uncertain,1,złoto
1434,1511.0,82.0,35.0,4.0,1047.58,6.0,Hibernating,0,brąz
